name,type_number,price
FRAME HEAD COVER,47361-48G00-YVB SUZUKI,195.52
"CUSHION,FUEL LID",47376-20E00 SUZUKI,1.77
"SUPERSEDED BY 4738110G11YAY LID,FUEL",47381-10G10-YAY SUZUKI,43.16
FUEL LID HINGE,47382-26J01 SUZUKI,24.09
COVER FRAME REA,47400-10L00-QVP SUZUKI,132.39
"HOSE COMP,2ND A",18710-25L00 SUZUKI,23.34
AIR CLEANER HOSE,18711-06G00 SUZUKI,10.77
"LABEL,TIRE INFO",68332-10L10 SUZUKI,6.9
"LABEL,TIRE INFO",68332-15J71 SUZUKI,6.44
"UNIT ASSY, CVT",21000-10833 SUZUKI,4567.43
"SUPERSEDED BY 4711022H01YMK COVER,FRAME,R(R",47110-22H00-YMK SUZUKI,224.18
"COVER COMP,FRAM",47410-25L00-CVX SUZUKI,28.95
"COVER,FRAME,R(B VLR1800T",47110-22HA1-YAY SUZUKI,235.66
"COVER,FUEL TANK",44290-10L00-QVP SUZUKI,198.1
"COVER, REAR LOWER (SILVER)",47411-12JA0-ZRP SUZUKI,57.66
"COVER COMP,FUEL",44290-17K01-YVZ SUZUKI,248.54
"LID, CENTER (BLUE) FOR AJP",47411-15H00-YKY SUZUKI,56.82
FUEL TANK COVER,44290-17KC0-YVB SUZUKI,208.82
FRAME COVER,47411-31J00 SUZUKI,11.21
"COVER COMP,FUEL",44290-17KF0-YYG SUZUKI,179.0
"COVER,FRAME CEN",47411-47L00 SUZUKI,26.25
"HOLDER, BATTERY",47411-48K00 SUZUKI,43.95
FUEL TANK COVER,44290-39G00 SUZUKI,321.7
"HOLDER,FI CONTR",47413-37L00 SUZUKI,8.02
RECTIFIER BRACKET,47415-07L00 SUZUKI,20.74
"LABEL,TIRE INFO",68332-25L10 SUZUKI,4.39
"COVER,FRAME",47110-24F31-YHL SUZUKI,1484.33
FUEL TANK COVER,44291-06L00-YKV SUZUKI,202.28
"COVER COMP,FRAM",47110-25L00-4TX SUZUKI,101.64
HEADLIGHT,35127-45600 SUZUKI,38.46
HEADLIGHT SPRING,35128-03400 SUZUKI,3.32
"SUPERSEDED BY 6833240B60 LABEL,TIRE INFO",68332-40B90 SUZUKI,29.41
FUEL COCK,44300-08H0V SUZUKI,123.49
"LABEL,TIRE INFO",68332-48K10 SUZUKI,9.72
"LABEL, CAUTION MODEL K1/K2 E28",68381-19B20 SUZUKI,6.21
FUEL COCK,44300-35G00 SUZUKI,92.8
"SUPERSEDED BY 4430022D02 COCK ASSY,FUEL",44300-37X00 SUZUKI,78.03
"SUPERSEDED BY 4430038203 COCK ASSY,FUEL",44300-38202 SUZUKI,57.18
"SUPERSEDED BY 4430038B02 COCK ASSY,FUEL",44300-38B00 SUZUKI,115.48
WARNING LABEL,68387-07L00 SUZUKI,5.93
PRIMARY GEAR,21200-28H10 SUZUKI,357.9
PRIMARY GEAR,21200-29F10 SUZUKI,399.69
..INSULATOR,15141-33H01 SUZUKI,5.89
SPEEDOMETER,34100-11HH0 SUZUKI,319.0
"SUPERSEDED BY 9491544E00 CUSHION,REAR BA",94475-48B10 SUZUKI,12.44
DRIVE GEAR,24221-28H00 SUZUKI,121.43
SPEEDOMETER ASS,34100-48K10 SUZUKI,1008.92
UNDER COWLING,94480-14J00-ASX SUZUKI,246.2
"COWLING, UNDER LH (GRAY)",94480-14J00-QEB SUZUKI,267.16
UNDER COWLING,94480-14J00-YKV SUZUKI,421.75
UNDER COWLING,94480-14J01-ASX SUZUKI,246.2
"COWLING COMP,UN",94480-14J01-QT7 SUZUKI,232.87
UNDER COWLING,94480-15H20-YPA SUZUKI,342.57
UNDER COWLING,94480-15H70-YVB SUZUKI,297.49
UNDER COWLING,94480-15H70-YYG SUZUKI,278.97
TACHOMETER DRIVEN GEAR,26431-29000 SUZUKI,53.85
SIDE COWLING,94480-17K10-YWW SUZUKI,288.74
SIDE COWLING,94480-17K40-YSF SUZUKI,250.64
"COWLING,SIDE LH",94480-17K80-YKV SUZUKI,225.31
"COWLING COMP,SI",94480-17KA0-YUH SUZUKI,229.02
"COWLING, SIDE REAR LH (BLACK)",94480-25L00-YKV SUZUKI,173.44
"SUPERSEDED BY 5411045G20019 HUB COMP,FRONT",54110-45G10-019 SUZUKI,209.36
"SUPERSEDED BY 5411102B42 HUB,FRONT WHEEL",54111-02B41 SUZUKI,311.13
INJECTOR ASSY,15710-14J00 SUZUKI,328.21
"COWLING COMP,UN",94500-17K00-QT7 SUZUKI,106.84
UNDER COWLING,94500-17K00-YKV SUZUKI,150.11
FUEL HOSE,15810-15H10 SUZUKI,70.11
"SUPERSEDED BY 2715148G20 SHAFT,PROPELLER",27151-48G10 SUZUKI,273.54
"SUPERSEDED BY 9451024F01 BRACE,COWLING",94510-24F00 SUZUKI,526.38
"SUPERSEDED BY 9451049G02 BRACE,COWLING",94510-49G01 SUZUKI,442.03
FUEL HOSE,15810-40H01 SUZUKI,180.25
"GEAR, 6TH DRIVE (NT:26)",24261-47H20 SUZUKI,122.67
DRIVE GEAR,24261-48H10 SUZUKI,16.52
FINAL DRIVE SHAFT,27156-38F00 SUZUKI,17.15
"SUPERSEDED BY 2426224F10 BUSH,6TH DRIVE",24262-24F00 SUZUKI,34.89
"JOINT, REAR FINAL DRIVE",27157-38F00 SUZUKI,23.71
BRACKET RH,94520-24F20 SUZUKI,25.1
METER MOLDING,94527-19C00 SUZUKI,7.54
OUTPUT SHAFT COUPLING,27171-31G60 SUZUKI,120.23
"SUPERSEDED BY 2429029A01 GEAR,IDLE DRIVE",24290-29A00 SUZUKI,177.23
JOINT BOOT,27201-44D00 SUZUKI,88.72
SEAL PLATE,27215-44D00 SUZUKI,13.67
SEAT ASSY (BLACK/SILVER),45100-49J00-AX8 SUZUKI,294.28
NLA794511009810,45110-09810 SUZUKI,32.79
"BRACE,WINDSCREE",94532-10L00 SUZUKI,11.32
LOWER CASE,34111-48H00 SUZUKI,52.56
NLA794511024B20,45110-24B20 SUZUKI,32.79
UNDER COWLING BRACKET,94540-07L00 SUZUKI,18.75
NLA794511026810,45110-26810 SUZUKI,32.79
.PLATE,34113-19K00 SUZUKI,45.05
UNDER COWLING BRACKET,94540-11J00 SUZUKI,8.16
NLA794511039810,45110-39810 SUZUKI,32.79
"COVER, FRAME RH (BLACK) E33",47110-39G10-YAY SUZUKI,207.93
.RETAINER,15815-10G00 SUZUKI,8.13
NLA794511138B04,45111-38B04 SUZUKI,11.48
"HOSE, FUEL NO.2",15820-33H00 SUZUKI,59.31
SPEEDOMETER,34120-04K30 SUZUKI,783.23
SPEEDOMETER,34120-04KK1 SUZUKI,731.03
"COVER,SIDE,R(BL",47110-39G31-YVB SUZUKI,208.48
"COVER, FRAME RH (BLACK)",47110-39G61-YVB SUZUKI,208.48
"SUPERSEDED BY 2431104002 GEAR,1ST DRIVEN",24311-04001 SUZUKI,61.03
"SUPERSEDED BY 1583145G10 HOSE,FUEL NO.3",15831-45G01 SUZUKI,54.51
SPEEDOMETER,34120-06J50 SUZUKI,829.33
SEAT BRACKET,45117-49J00 SUZUKI,9.61
"INSULATOR, INJECTOR",15911-17K00 SUZUKI,9.2
"SUPERSEDED BY 4711040H01YHL COVER,SIDE,R(RE",47110-40H00-YHL SUZUKI,236.13
SPEEDOMETER,34120-10FB1 SUZUKI,781.7
SPEEDOMETER,34120-11H50 SUZUKI,230.84
DRIVEN GEAR,24311-20F00 SUZUKI,134.77
.SPEEDOMETER,34120-11HD0 SUZUKI,278.74
SIDE COVER,47110-40H01-YWW SUZUKI,211.11
"COVER, SIDE RH (BLACK)",47110-40HA0-YVB SUZUKI,218.56
"COVER, SIDE RH (RED)",47110-40HA0-YYG SUZUKI,203.07
LOWER CUSHION,45127-41B00 SUZUKI,2.34
SEAT CUSHION,45141-07G00 SUZUKI,8.38
SEAT CUSHION,45141-21G00 SUZUKI,5.62
SPEEDOMETER,34120-18K11 SUZUKI,745.95
DRIVEN GEAR,24321-02B02 SUZUKI,111.39
"WASHER,OIL PUMP",16323-37K00 SUZUKI,5.52
"SUPERSEDED BY 4711048G01YAY COVER,SIDE,R(BL",47110-48G00-YAY SUZUKI,285.62
DRIVEN GEAR,24321-24F00 SUZUKI,121.26
"SUPERSEDED BY 9457001D00E0N BRKT, UNDER COW",94570-01D00-ENM SUZUKI,3.3
"CUSHION,REAR VI",94576-20K00 SUZUKI,2.66
REARVIEW MIRROR CUSHION,94576-47H00 SUZUKI,14.5
SUPERSEDED BY 3772045100 BODY GEAR SHIFT,37720-33200 SUZUKI,99.69
GEAR SHIFT BODY,37720-45100 SUZUKI,99.69
"SWITCH ASSY, HANDLE LH",37400-48GA0 SUZUKI,351.57
O RING,KK670-D1509 SUZUKI,3.85
HANDLE SWITCH,37400-17G10 SUZUKI,164.52
"SWITCH ASSY,HAN",37400-19KA0 SUZUKI,145.82
HANDLE SWITCH,37400-21H12 SUZUKI,184.13
HANDLE SWITCH,37400-23H13 SUZUKI,187.49
HANDLE SWITCH,37400-27H00 SUZUKI,173.48
HANDLE SWITCH,37400-29F21 SUZUKI,146.57
HANDLE SWITCH,37400-29F40 SUZUKI,170.72
"SWITCH ASSY,HAN",37400-29F52 SUZUKI,170.75
"SWITCH ASSY,HAN",37400-37L00 SUZUKI,149.43
SUPERSEDED BY 561102940513L HANDLEBAR,56110-48102 SUZUKI,251.76
"AXLE,REAR",64711-25L00 SUZUKI,74.0
CHAIN GUARD,61273-24F01 SUZUKI,47.59
"SUPERSEDED BY 5615148H02 HANDLEBAR,L",56151-48H00 SUZUKI,39.49
CHAIN GUARD,61273-29G01 SUZUKI,40.25
"SUPERSEDED BY 4311131E01 PEDAL,BRAKE",43111-31E00 SUZUKI,160.05
"HOLDER, HANDLE, LOWER",56221-49G00 SUZUKI,77.51
"FOOTREST ASSY, FRONT RH",43501-10F11 SUZUKI,205.62
"SUPERSEDED BY 4352006J01 BRACKET,FR FOOT",43520-06J00 SUZUKI,97.11
"COVER SET,ENGIN",61410-90810-0EP SUZUKI,1464.08
"COVER, FRONT (BLACK)",56311-11H01-YLZ SUZUKI,34.52
CHAIN ADJUSTER,61411-40C00 SUZUKI,14.61
ADJUSTER NUT,61415-22D00 SUZUKI,25.18
HANDLE COVER,56311-26J50 SUZUKI,37.49
FOOTREST,43520-27HB0 SUZUKI,197.25
FOOTREST BRACKET,43520-32E00 SUZUKI,122.25
HANDLE COVER,56311-31G02-YU1 SUZUKI,32.44
"COVER,HANDLE,FR",56311-31G03-YU1 SUZUKI,29.87
"COVER, FRONT (GRAY)",56311-31G60-PNB SUZUKI,122.87
HORN ASSY,38500-24F30 SUZUKI,78.03
"SUPERSEDED BY 4352041F30 BRACKET,FR FOOT",43520-41F20 SUZUKI,98.38
HANDLE COVER,56311-31GC1-PHW SUZUKI,137.87
HANDLE COVER,56311-34K00-YT9 SUZUKI,17.57
HANDLE COVER,56311-34K01-YLG SUZUKI,16.39
STEERING BRACKET,56411-21G00 SUZUKI,17.61
"BRACKET, FOOTREST LH",43521-48H10 SUZUKI,135.46
FOOTREST HOLDER,43530-16G00 SUZUKI,36.36
FOOTREST HOLDER,43530-16G10 SUZUKI,40.89
HORN,38500-38361 SUZUKI,49.28
FOOTREST HOLDER,43540-16G00 SUZUKI,53.43
"SUPERSEDED BY 4355029E01 FOOTREST COMP,",43550-27C21-19F SUZUKI,109.69
"BAR,FRONT FOOTR",43550-37L00 SUZUKI,63.26
"SUPERSEDED BY 4355048501 FOOTREST,FRONT,",43550-48500 SUZUKI,39.72
"SUPERSEDED BY 4355137F01019 FOOTREST,R(BLAC",43551-37F00-019 SUZUKI,142.93
FOOTREST STOPPER,43553-24200 SUZUKI,6.07
"ADJUSTER,CHAIN",61446-40F60 SUZUKI,52.62
SHOCK ABSORBER,62100-37K10-019 SUZUKI,1372.03
SHOCK ABSORBER,62100-37K31-019 SUZUKI,1334.34
"TAPE, TANK COVER NO.2 RH",68116-48H00-AY4 SUZUKI,7.72
FUEL TANK EMBLEM,68121-41F00 SUZUKI,58.51
EMBLEM,68121-48E31-J3J SUZUKI,38.62
"ABSORBER, REAR SHOCK (BLACK)",62100-44HB0-019 SUZUKI,502.43
"BRACKET SET,CRA",41180-19812 SUZUKI,360.33
"RAIL, SEAT",41200-24F10 SUZUKI,1052.52
"RAIL COMP,SEAT",41200-25LA0-QKA SUZUKI,707.34
SEAT RAIL,41200-28K00 SUZUKI,778.03
"ABSORBER ASSY,R",62100-48H21-28W SUZUKI,665.84
AIR CLEANER,13701-48G41 SUZUKI,415.15
"SUPERSEDED BY 4443045G11 HOSE,FUEL NO.2",44430-45G00 SUZUKI,47.2
FUEL HOSE,44430-45G11 SUZUKI,47.2
"SUPERSEDED BY 4440038810 HOSE SET,CSTR P",44432-10F00 SUZUKI,10.44
SIDE COVER DECAL,68680-14J10-A3Q SUZUKI,59.07
SIDE COWLING DECAL,68680-17K00-KGL SUZUKI,24.28
"TAPE SET,SIDE C",68680-17K90-CGA SUZUKI,36.8
".FRAME, STARTER END",31170-04K00 SUZUKI,107.72
"HUB, CLUTCH SLEEVE",21411-31J00 SUZUKI,177.57
CLUTCH SLEEVE HUB,21411-31J10 SUZUKI,144.66
SIDE COWLING EMBLEM,68681-06G20 SUZUKI,162.82
DECAL,68681-21H10-CTY SUZUKI,31.64
"CUSHION,FUEL TA",44542-04K01 SUZUKI,8.72
"MAT,FLOOR RR LH",48241-05HA0-291 SUZUKI,50.31
"MAT, FLOOR REAR LH (BLACK)",48241-26J00-291 SUZUKI,10.41
WINDSHIELD,48410-28K00 SUZUKI,66.31
WINDSCREEN (BLACK),48410-31J01-291 SUZUKI,102.7
WINDSHIELD ROD,48441-06L00 SUZUKI,76.28
WINDSHIELD BRACKET,48451-06L00 SUZUKI,17.57
CLUTCH DRIVE PLATE,21441-46010 SUZUKI,42.31
WINDSHIELD BOLT,48471-06L00 SUZUKI,12.61
RADIATOR DECAL,68695-29F10-LW1 SUZUKI,63.93
".TAPE,RADIATOR COVER LH",68695-29F20-B0E SUZUKI,58.54
"TAPE,RADIATOR C",68695-29F50-CL7 SUZUKI,50.46
SIDE COWLING DECAL,68695-37H10-FNJ SUZUKI,140.46
HEADLIGHT DECAL,68720-32E01-JKA SUZUKI,27.31
EMBLEM,68721-05D00-BJB SUZUKI,10.08
CALIPER,69100-06G00-999 SUZUKI,292.59
"SUPERSEDED BY 6910010G01999 CALIPER ASSY,RE",69100-10G00-999 SUZUKI,722.59
CALIPER,69100-10G51-999 SUZUKI,599.3
SUPERSEDED BY 4510015G02FC8 SEAT ASSY,45100-15G00-FC8 SUZUKI,1033.95
PISTON SEAL SET,69100-13810 SUZUKI,8.73
"CALIPER ASSY, R",69100-13K10-999 SUZUKI,271.15
PISTON,69100-14820 SUZUKI,33.97
SUPERSEDED BY 4510015H02EJY SEAT ASSY,45100-15H01-EJY SUZUKI,278.95
BRAKE PAD,69100-14890 SUZUKI,60.75
"SUPERSEDED BY 2144106B01 PLATE,CLUTCH DR",21441-06B00 SUZUKI,25.92
WASHER,68928-09F00 SUZUKI,3.17
CDI UNIT,32900-38F30 SUZUKI,766.11
"TUBE, INNER RH",51110-49H20 SUZUKI,424.31
O RING,51117-48E00 SUZUKI,4.07
".TUBE, INNER LH",51120-04K00 SUZUKI,680.34
".TUBE,INNER,LH",51120-17K30 SUZUKI,3110.02
".TUBE,INNER,LH",51120-17K40 SUZUKI,2653.26
"TUBE,INNER,L",51120-31J21 SUZUKI,429.87
"TUBE, INNER LH",51120-39G00 SUZUKI,545.02
EPS CONTROL UNIT,32910-34K00 SUZUKI,867.84
ADJUSTING PI LABEL,51169-42E00 SUZUKI,4.67
RING STOPPER,51169-48500 SUZUKI,3.31
DECAL,68131-15J00-BV7 SUZUKI,11.52
DECAL,68131-15J00-KGL SUZUKI,11.98
".EMBLEM, FRAME COVER",68131-17K00-BQP SUZUKI,17.97
AIR CLEANER,13700-02C01 SUZUKI,260.07
SHOCK PLATE,62184-32E00 SUZUKI,9.59
AIR CLEANER,13700-08H00 SUZUKI,289.56
AIR CLEANER,13700-13K02 SUZUKI,321.18
DAMPER,62210-37K31 SUZUKI,1455.62
DUST SEAL,62226-20900 SUZUKI,12.84
DUST SEAL,62226-27A20 SUZUKI,7.77
AIR CLEANER,13700-27H21 SUZUKI,130.64
"CLEANER ASSY,AI",13700-29313 SUZUKI,154.23
BEARING STOPPER RING,62277-27C20 SUZUKI,3.85
STOPPER RING,62277-27C40 SUZUKI,3.89
"COVER,SIDE L",53122-34K02-30H SUZUKI,23.89
"COVER,SIDE L",53122-34K02-YT9 SUZUKI,96.31
"COVER,SIDE L",53122-34K03-YLG SUZUKI,121.15
GEAR,24221-02B02 SUZUKI,49.97
SIDE COVER,53122-34K11-QTM SUZUKI,247.44
"COVER,SIDE,L BODY COLOR:QZ8",53122-34K12-QZ8 SUZUKI,277.87
SIDE COVER,53122-34K20-QFA SUZUKI,174.52
"WIRE,BATTERY MI",33860-20K00 SUZUKI,26.21
"COVER, SIDE LH (GRAY)",53122-34K22-QTF SUZUKI,174.57
NEGATIVE BATTERY WIRE,33860-20K01 SUZUKI,22.05
UNDER COWLING,94470-17H10-YAY SUZUKI,619.92
SIDE COWLING,94470-17K10-YVB SUZUKI,288.74
"COVER COMP,FR F",53130-06L00-30H SUZUKI,75.08
CUSHION,15111-41F10 SUZUKI,17.38
"WIRE, BATTERY MINUS",33860-33H00 SUZUKI,34.33
"SUPERSEDED BY 3386038F00 WIRE,BATTERY MI",33860-38F10 SUZUKI,25.03
"SUPERSEDED BY 3386006B12 WIRE,BATT MINUS",33860-40C01 SUZUKI,24.44
"SUPERSEDED BY 3386006B12 WIRE,BATT MINUS",33860-40C02 SUZUKI,24.44
"WIRE, BATTERY MINUS LEAD",33860-47H00 SUZUKI,37.18
UNDER COWLING,94470-47H00-YSF SUZUKI,304.62
"SUPERSEDED BY 3388527A01 GROMMET,LEADWIR",33885-27A00 SUZUKI,4.11
"WIRE, BATTERY MINUS",33860-34K10 SUZUKI,69.34
"PLATE COMP,FUEL",15120-10L00 SUZUKI,16.9
"COVER,SIDE FRON",94474-10L00-YKV SUZUKI,131.18
UNDER COWLING SHIELD,94472-01H10 SUZUKI,32.34
"SUPERSEDED BY 2626043D01 GEAR,KICK START",26260-43D00 SUZUKI,83.82
SCREW,15153-24F00 SUZUKI,3.1
"SUPERSEDED BY 2145148B00 PLATE,CLUTCH DR",21451-06B00 SUZUKI,10.4
SIDE COWLING DECAL,68695-01H30-DZR SUZUKI,108.36
OIL TANK,44611-29301 SUZUKI,68.21
CLUTCH DRIVE PLATE,21451-31J00 SUZUKI,15.07
STATOR,32101-34K00 SUZUKI,621.31
STATOR,32101-35G00 SUZUKI,584.57
WARNING LABEL,68921-37F00 SUZUKI,16.66
CALIPER,69100-01D40-999 SUZUKI,389.41
FUEL TANK,49100-48G90-KEL SUZUKI,1256.18
"TANK ASSY, FUEL (BLACK)",49200-29FJ1-019 SUZUKI,904.16
MAGNETO LEAD CLAMP,32371-24F00 SUZUKI,6.2
SEAT SET,45100-49H03-JZD SUZUKI,294.31
REGULATOR ASSY,32500-03F10 SUZUKI,212.41
"SHEET,RECTIFIER",32853-20K00 SUZUKI,4.51
FUEL INJECTION CONTROLLER,32920-11J10 SUZUKI,1349.2
"CONTROL UNIT, FI",32920-12J20 SUZUKI,401.43
"CONTROL UNIT,F",32920-13K50 SUZUKI,1364.0
FUEL INJECTION CONTROLLER,32920-13K61 SUZUKI,1432.34
"CONTROL UNIT,FI",32920-15J91 SUZUKI,1367.11
"BUSH, GUIDESLID",51152-13K00 SUZUKI,17.1
"CONTROL UNIT,F",32920-17K82-RX0 SUZUKI,1147.02
GUIDE BUSHING,51152-31E00 SUZUKI,17.17
"CONTROL UNIT,FI",32920-20K30 SUZUKI,922.25
GUIDE BUSHING,51152-43EC0 SUZUKI,14.0
".TUBE, OUTER",51130-03B30 SUZUKI,747.7
SUPERSEDED BY 3292027H31 CONTROL UNIT FI,32920-27H30 SUZUKI,354.21
OIL SEAL,51153-05210 SUZUKI,16.51
".TUBE, OUTER",51130-08J00 SUZUKI,621.74
FUEL INJECTION CONTROLLER,32920-28K42 SUZUKI,1237.98
"CONTROL UNIT, FI",32920-28K50 SUZUKI,1091.56
FUEL INJECTION CONTROLLER,32920-31GB3 SUZUKI,775.25
"CONTROL UNIT,FI",32920-31GE1 SUZUKI,675.38
"SUPERSEDED BY 6311140B0125Y BODY,REAR FENDE",63111-40B00-25Y SUZUKI,501.15
FENDER,63111-45G02-30H SUZUKI,673.84
FENDER,63111-49H01-019 SUZUKI,63.34
FENDER COVER,63112-06G10-291 SUZUKI,209.66
".SPRING, REBOUND",51177-25D00 SUZUKI,8.03
"SPRING, REBOUND",51177-48H00 SUZUKI,13.95
"COIL ASSY, IGNITION",33410-14D00 SUZUKI,114.84
"SUPERSEDED BY 3341002221 COIL ASSY,IGNIT",33410-20430 SUZUKI,119.56
FENDER COVER,63112-32E00 SUZUKI,73.3
IGNITION COIL,33410-20K01 SUZUKI,32.84
WHEEL HUB,54111-31J00-019 SUZUKI,507.34
"PIECE, OIL LOCK",51195-20K00 SUZUKI,14.56
NUT,K9201-51402 SUZUKI,3.93
STEERING KNUCKLE,51231-38F50 SUZUKI,132.13
PROTECTOR,33652-38F32 SUZUKI,4.67
"SUPERSEDED BY 3365201D10 CUSHION,40X40X4",33652C01D10J000 SUZUKI,5.08
"SUPERSEDED BY 5124021G10 KNUCKLE,STEERIN",51240-21G00 SUZUKI,309.07
STEERING KNUCKLE,51241-31G20 SUZUKI,358.49
"SUPERSEDED BY 5124185X50 HOSE,BRAKE RESE",51241-85330 SUZUKI,42.56
BRAKE RESERVE HOSE,51241-85X50 SUZUKI,42.56
BRAKE CAM,54441-29305 SUZUKI,19.69
FENDER EXTENSION,63311-29F30 SUZUKI,94.64
KNUCKLE ARM BOLT,51256-43G00 SUZUKI,12.33
"MUDGUARD, FOOTREST RH (BLACK)",63331-08H00-291 SUZUKI,171.38
"SUPERSEDED BY 6333134K01291 MUDGUARD,FOOTRE",63331-34K01 SUZUKI,35.59
FOOTREST LID,63332-08H00-291 SUZUKI,46.62
FOOTREST MUD GUARD,63341-05G00-291 SUZUKI,171.38
STEERING TIE ROD,51281-33H00 SUZUKI,31.48
TIRE,55100-14H00 SUZUKI,101.34
LOCK,37000-31861 SUZUKI,446.52
BLANK KEY,37146-10GA1 SUZUKI,51.72
"BLANK,KEY",37146-10GM0-013 SUZUKI,53.8
BOOT,51571-29F01-019 SUZUKI,81.92
SPOKE SET,55320-28E00 SUZUKI,134.8
"PROTECTOR, FRONT LH",42530-49H10 SUZUKI,26.16
NUT,K9221-01368 SUZUKI,1.75
"LOCK ASSY, STEERING SET",37120-10853 SUZUKI,334.07
STEERING LOCK,37120-10854 SUZUKI,334.07
"LOCK ASSY,STEERING S",37120-10865 SUZUKI,323.52
".LOCK ASSY, STEERING SET",37120-26820 SUZUKI,320.52
COVER CASE DUST,51572-38B00 SUZUKI,41.0
"SPOKE,FRONT WHE",55321-06L00 SUZUKI,4.74
CONTROL IDENTIFICATION PLATE,37139-02C01 SUZUKI,5.43
PEDAL DAMPER,KK130-63002 SUZUKI,3.8
".TAPE SET, FUEL TANK",68110-18K10-BN9 SUZUKI,131.97
CHAIN GUIDE PLATE,61342-37K00 SUZUKI,35.1
"FOOTREST, RH",43510-27HA0 SUZUKI,190.02
"SWITCH ASSY,SID",37840-12X52 SUZUKI,68.16
SIDE SWITCH,37840-19F01 SUZUKI,81.9
THROTTLE CASE,57100-38F50 SUZUKI,174.59
THROTTLE CASE,57100-38F60 SUZUKI,149.57
.CAP,57121-27H00 SUZUKI,55.13
WATER TEMPERATURE SENSOR,13650-57F00 SUZUKI,119.56
O RING,13655-14G00 SUZUKI,9.39
HEADLIGHT HOUSING,51811-39300 SUZUKI,72.59
CLAMP,09408-00258 SUZUKI,1.98
CLAMP,09408-00266 SUZUKI,2.51
PLATE,13671-14D00 SUZUKI,4.1
CLIP,13671-14E00 SUZUKI,5.72
CLAMP,09408-00267 SUZUKI,2.72
CLIP,13671-15D60 SUZUKI,18.18
HEADLIGHT COVER,51811-48GD0-PGZ SUZUKI,247.36
"COVER,METER",51811-48K00 SUZUKI,40.15
CLIP,13671-29F00 SUZUKI,2.92
CLIP,09409-06315 SUZUKI,1.54
CLIP,09409-06317 SUZUKI,3.31
"SUPERSEDED BY 5750010D21 LEVER ASSY,CLUT",57500-10D20 SUZUKI,81.64
SPRING,09440-12030 SUZUKI,2.46
"SUPERSEDED BY 5750012E50 LEVER ASSY,CLUT",57500-12E20 SUZUKI,84.03
SPRING,09443-06054 SUZUKI,3.79
"SUPERSEDED BY 2522128C02 FORK,GEAR SHIFT",25221-28C01 SUZUKI,86.33
"FORK,GEAR SHIFT",25231-25L00 SUZUKI,54.74
"PLATE, STEERING LOCK",51911-08J01 SUZUKI,18.23
"LEVER ASSY,CLUT",57500-48G20 SUZUKI,155.82
SPRING,09443-22017 SUZUKI,7.04
SPRING,09443-24003 SUZUKI,8.8
".SPRING,OUTER",09443-31001 SUZUKI,5.59
FENDER,53100-15H00-YVB SUZUKI,341.57
FENDER,53100-15H11-YLF SUZUKI,258.26
TRANSMISSION LEVER KNOB,57830-27H00 SUZUKI,30.11
THROTTLE CABLE,58300-36F00 SUZUKI,21.48
MAIN JET,09491-92012 SUZUKI,17.72
GEAR SHIFT ARM,25520-16G30 SUZUKI,41.56
GEAR SHIFT ARM,25520-24F11 SUZUKI,64.16
"ARM,GEAR SHIFT",25520-32C01 SUZUKI,35.43
CLUTCH CABLE,58210-37F00 SUZUKI,34.0
"SUPERSEDED BY 5821049H10 CABLE ASSY, CLU",58210-49H00 SUZUKI,47.89
"ARM, GEAR SHIFT LINK",25520-48H10 SUZUKI,24.52
PILOT JET,09492-12003 SUZUKI,16.8
THROTTLE CABLE,58301-28H31 SUZUKI,66.16
"GUIDE, CABLE",58311-37K00 SUZUKI,7.33
AIR JET,09493-80005 SUZUKI,15.98
STARTER CABLE,58400-14H00 SUZUKI,58.82
STARTER CABLE,58410-02FA0 SUZUKI,46.23
"FENDER, FRONT (BLUE) GSF1250SK9",53111-38G01-YKZ SUZUKI,185.46
FENDER,53111-40H00-YHL SUZUKI,317.72
"SUPERSEDED BY 5841027E11 CABLE,STARTER",58410-27E10 SUZUKI,48.08
SUPERSEDED BY 0980021027 TOOL ASSY,09800-00250 SUZUKI,27.93
"FAN ASSY, RADIATOR",17800-04K00 SUZUKI,443.39
"FAN ASSY,RADIAT",17800-06L11 SUZUKI,376.89
".CUSHION, LOWER",95536-06J00 SUZUKI,3.03
MOVABLE DRIVE FACE,21120-15F10 SUZUKI,124.3
FUEL COCK,44300-21G11 SUZUKI,192.05
"COVER,FRAME,R(U",47110-38B00-13L SUZUKI,189.56
"LABEL,WARNING R",68366-02C11 SUZUKI,5.9
FUEL COCK,44300-22077 SUZUKI,48.99
FUEL COCK,44300-27HA1 SUZUKI,181.8
FUEL COCK,44300-27HB0 SUZUKI,365.03
"LABEL, VACUUM HOSE ROUTING",68387-17K00 SUZUKI,7.9
"SUPERSEDED BY 2120035830 GEAR ASSY,PRIMA",21200-35811 SUZUKI,501.2
FUEL COCK,44300-43G0V SUZUKI,88.75
"COVER COMP,FRAM",47510-25L00-Y2W SUZUKI,28.85
"COVER,FRAME SID",47510-25L01-14X SUZUKI,29.85
"COVER COMP,FRAM",47510-25L10-019 SUZUKI,24.28
"COVER,FRAME UND",47511-10L00-YKY SUZUKI,195.3
"LABEL,VACUUM HO",68387-37L00 SUZUKI,4.95
"SUPERSEDED BY 4431117E01 TUBE,FUEL HOSE",44310-38B10 SUZUKI,16.1
FUEL TANK COVER,44390-34K00 SUZUKI,206.56
"COVER,FRAME BOD",47540-25L00-B8X SUZUKI,70.59
